main_id,st_name,dist,dist_name,start_time,end_time,side,from,to,miles,section,one_way,week_1,week_2,week_3,week_4,week_5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,every_day,year_round,north_end_pilot,timestamp,parent,losta,hista,_ingest_datetime
1295,Haverford St,2,Jamaica Plain,08:00,12:00,Even,Cornwall St,Boylston St,0.186174242424242,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,HAVER1,0,983,2024-09-12 04:31:41+00
1296,Hillside St,10M,Mission Hill,12:00,16:00,Odd,Parker St,Parker Hill Ave,0.351515151515152,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2017-09-25 13:39:45+00,HILLS3,1229,3085,2024-09-12 04:31:41+00
1297,Haverford St,2,Jamaica Plain,08:00,12:00,Odd,Cornwall St,Boylston St,0.186174242424242,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,HAVER1,0,983,2024-09-12 04:31:41+00
1298,Haviland St,10F,Fenway/Kenmore,12:00,16:00,Even,Massachusetts Ave,Hemenway St,0.0994318181818182,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HAVIL1,0,525,2024-09-12 04:31:41+00
1299,Lawrence St,1C,Charlestown,12:00,16:00,Even,Union St,Austin St,0.0643939393939394,,f,t,f,t,f,t,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,LAWRE9,0,340,2024-09-12 04:31:41+00
1300,Haviland St,10F,Fenway/Kenmore,12:00,16:00,Odd,Massachusetts Ave,Hemenway St,0.0994318181818182,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HAVIL1,0,525,2024-09-12 04:31:41+00
1301,Havre St,9,East Boston,08:00,12:00,Even,Sumner St,Meridian St,0.22,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HAVRE1,0,1163,2024-09-12 04:31:41+00
1302,Havre St,9,East Boston,08:00,12:00,Odd,Sumner St,Meridian St,0.22,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HAVRE1,0,1163,2024-09-12 04:31:41+00
1303,Havre St,9,East Boston,08:00,12:00,Even,George R. Visconti Rd,Bennington St,0.252083333333333,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HAVRE2,0,1331,2024-09-12 04:31:41+00
1304,Havre St,9,East Boston,08:00,12:00,Odd,George R. Visconti Rd,Bennington St,0.252083333333333,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HAVRE2,0,1331,2024-09-12 04:31:41+00
1305,Hawkins St,1W,West End,00:01,07:00,,Bowker St,New Chardon St,0.106628787878788,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,HAWKI1,0,563,2024-09-12 04:31:41+00
1306,Hawley St,1F,Downtown,00:01,07:00,,Franklin St,Summer St,0.0700757575757576,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,HAWLE1,148,518,2024-09-12 04:31:41+00
1307,Hawley Pl,1F,Downtown,00:01,07:00,,Arch St,Hawley St,0.0409090909090909,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,HAWLE3,0,216,2024-09-12 04:31:41+00
1308,Hayden St,10M,Mission Hill,12:00,16:00,Even,Lawn St,Fisher Ave,0.0558712121212121,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,HAYDE1,0,295,2024-09-12 04:31:41+00
1309,Hayden St,10M,Mission Hill,12:00,16:00,Odd,Lawn St,Fisher Ave,0.0558712121212121,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,HAYDE1,0,295,2024-09-12 04:31:41+00
1310,Haymarket Sq,1F,Downtown,00:01,07:00,,Sudbury St,North Washington St,0.0484848484848485,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,HAYMA2,0,256,2024-09-12 04:31:41+00
1311,Hooper St,7,South Dorchester,12:00,16:00,Odd,Tremlett St,Melville Ave,0.0659090909090909,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HOOPE1,0,348,2024-09-12 04:31:41+00
1312,Haynes St,9,East Boston,08:00,12:00,Even,Orleans St,Marginal St,0.127083333333333,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HAYNE1,0,671,2024-09-12 04:31:41+00
1313,Haynes St,9,East Boston,08:00,12:00,Odd,Orleans St,Marginal St,0.127083333333333,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HAYNE1,0,671,2024-09-12 04:31:41+00
1314,Hayward Pl,1T,Chinatown,00:01,07:00,,Washington St,Harrison Avenue Ext,0.05625,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,HAYWA1,0,297,2024-09-12 04:31:41+00
1315,Hazelwood St,10R,Roxbury,12:00,16:00,Even,Warren St,Townsend St,0.193560606060606,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,HAZEL2,0,1022,2024-09-12 04:31:41+00
1316,Hazelwood St,10R,Roxbury,12:00,16:00,Odd,Warren St,Townsend St,0.193560606060606,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,HAZEL2,0,1022,2024-09-12 04:31:41+00
1317,Hazleton St,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Harvard St,0.434659090909091,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,HAZLE1,0,2295,2024-09-12 04:31:41+00
1318,Lorna Rd,7,South Dorchester,12:00,16:00,Even,Morton St,Dead End,0.359280303030303,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LORNA1,0,1897,2024-09-12 04:31:41+00
1319,Hazleton St,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Harvard St,0.434659090909091,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,HAZLE1,0,2295,2024-09-12 04:31:41+00
1320,Heath St,10M,Mission Hill,08:00,12:00,Odd,Parker St,South Huntington Ave,0.75625,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2015-10-19 17:21:13+00,HEATH1,0,3993,2024-09-12 04:31:41+00
1321,Heath St,10M,Mission Hill,12:00,16:00,Even,Parker St,South Huntington Ave,0.626136363636364,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2022-10-12 19:10:02+00,HEATH1,687,3993,2024-09-12 04:31:41+00
1322,Hecla St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Adams St,0.180871212121212,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HECLA1,0,955,2024-09-12 04:31:41+00
1323,Hecla St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Adams St,0.180871212121212,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HECLA1,0,955,2024-09-12 04:31:41+00
1324,Henchman St,1N,North End,12:00,16:00,Odd,Charter St,Commercial St,0.0517045454545455,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,t,2012-02-14 13:36:32+00,HENCH1,0,273,2024-09-12 04:31:41+00
1325,Henchman St,1N,North End,12:00,16:00,Even,Charter St,Commercial St,0.0517045454545455,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,t,2012-02-14 13:36:32+00,HENCH1,0,273,2024-09-12 04:31:41+00
1326,Hendry St,3,North Dorchester,08:00,12:00,Even,Bowdoin St,Dead End,0.113825757575758,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HENDR1,0,601,2024-09-12 04:31:41+00
1327,Hendry St,3,North Dorchester,08:00,12:00,Odd,Bowdoin St,Dead End,0.113825757575758,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HENDR1,0,601,2024-09-12 04:31:41+00
1328,Henley St,1C,Charlestown,08:00,12:00,Odd,Main St,Warren St,0.0505681818181818,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HENLE1,151,418,2024-09-12 04:31:41+00
1329,Henley St,1C,Charlestown,08:00,12:00,Even,Main St,Warren St,0.0505681818181818,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HENLE1,151,418,2024-09-12 04:31:41+00
1330,Henry St,9,East Boston,08:00,12:00,Even,Maverick Sq,Paris St,0.0401515151515152,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HENRY1,0,212,2024-09-12 04:31:41+00
1331,Henry St,9,East Boston,08:00,12:00,Odd,Maverick Sq,Paris St,0.0401515151515152,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HENRY1,0,212,2024-09-12 04:31:41+00
1332,Herald St,1S,South End,00:01,07:00,,Albany St,Washington St,0.174621212121212,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,2012-02-29 15:06:53+00,HERAL1,0,922,2024-09-12 04:31:41+00
1333,Herald St,1S,South End,00:01,07:00,,Washington St,Tremont St,0.214772727272727,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,2012-02-29 15:06:53+00,HERAL1,922,2056,2024-09-12 04:31:41+00
1334,Herbert St,7,South Dorchester,12:00,16:00,Even,Park St,West Tremlett St,0.0723484848484848,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HERBE1,0,382,2024-09-12 04:31:41+00
1335,Herbert St,7,South Dorchester,12:00,16:00,Odd,Park St,West Tremlett St,0.0723484848484848,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HERBE1,0,382,2024-09-12 04:31:41+00
1336,Hooper St,7,South Dorchester,12:00,16:00,Even,Tremlett St,Melville Ave,0.0659090909090909,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HOOPE1,0,348,2024-09-12 04:31:41+00
1337,Hereford St,1B,Back Bay,06:00,08:00,Even,Beacon St,Commonwealth Ave,0.118181818181818,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HEREF1,200,824,2024-09-12 04:31:41+00
1338,Hereford St,1B,Back Bay,06:00,08:00,Odd,Beacon St,Commonwealth Ave,0.118181818181818,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HEREF1,200,824,2024-09-12 04:31:41+00
1339,Hereford St,1B,Back Bay,06:00,08:00,Even,Commonwealth Ave,Boylston St,0.143371212121212,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,HEREF1,824,1581,2024-09-12 04:31:41+00
1340,Hereford St,1B,Back Bay,06:00,08:00,Odd,Commonwealth Ave,Boylston St,0.143371212121212,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,HEREF1,824,1581,2024-09-12 04:31:41+00
1341,Hiawatha Rd,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Fottler Rd,0.186742424242424,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,HIAWA1,0,986,2024-09-12 04:31:41+00
1342,Hiawatha Rd,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Fottler Rd,0.186742424242424,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,HIAWA1,0,986,2024-09-12 04:31:41+00
1343,Higgins St,4,Allston/Brighton,08:00,12:00,Even,Brighton Av,Allston St,0.0903409090909091,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HIGGI1,0,477,2024-09-12 04:31:41+00
1344,Higgins St,4,Allston/Brighton,08:00,12:00,Odd,Brighton Av,Allston St,0.0903409090909091,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HIGGI1,0,477,2024-09-12 04:31:41+00
1345,High Rock Way,4,Allston/Brighton,08:00,12:00,Odd,Imrie Rd,Gordon St,0.0982954545454545,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HIGH 1,0,519,2024-09-12 04:31:41+00
1346,High Rock Way,4,Allston/Brighton,08:00,12:00,Even,Imrie Rd,Gordon St,0.0982954545454545,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HIGH 1,0,519,2024-09-12 04:31:41+00
1347,High St,1C,Charlestown,08:00,12:00,Even,Monument Sq,Green St,0.0890151515151515,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HIGH 2,0,470,2024-09-12 04:31:41+00
1348,High St,1C,Charlestown,08:00,12:00,Odd,Monument Sq,Green St,0.0890151515151515,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HIGH 2,0,470,2024-09-12 04:31:41+00
1349,Hopestill St,7,South Dorchester,12:00,16:00,Even,Aspinwall Rd,Southern Ave,0.0660984848484849,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HOPES1,0,349,2024-09-12 04:31:41+00
1350,Hopestill St,7,South Dorchester,12:00,16:00,Odd,Aspinwall Rd,Southern Ave,0.0660984848484849,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HOPES1,0,349,2024-09-12 04:31:41+00
1351,High St,1C,Charlestown,08:00,12:00,Even,Green St,Sullivan St,0.191666666666667,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,HIGH 2,470,1482,2024-09-12 04:31:41+00
1352,High St,1C,Charlestown,08:00,12:00,Odd,Green St,Sullivan St,0.191666666666667,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,HIGH 2,470,1482,2024-09-12 04:31:41+00
1353,High St,1C,Charlestown,12:00,16:00,Even,Sullivan St,Walker St,0.0579545454545455,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,HIGH 2,1482,1788,2024-09-12 04:31:41+00
1354,High St,1C,Charlestown,12:00,16:00,Odd,Sullivan St,Walker St,0.0579545454545455,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,HIGH 2,1482,1788,2024-09-12 04:31:41+00
1355,High St,3,North Dorchester,08:00,12:00,Odd,Hancock St,Church St,0.106818181818182,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HIGH 3,0,564,2024-09-12 04:31:41+00
1356,High St,3,North Dorchester,08:00,12:00,Even,Hancock St,Church St,0.106818181818182,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HIGH 3,0,564,2024-09-12 04:31:41+00
1357,High St,1F,Downtown,00:01,07:00,,Federal St,Atlantic Ave,0.378598484848485,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,HIGH 4,257,2256,2024-09-12 04:31:41+00
1358,High St,1F,Downtown,00:01,07:00,Even,Summer St,Federal St,0.0486742424242424,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,HIGH 4,0,257,2024-09-12 04:31:41+00
1359,High St,1F,Downtown,00:01,07:00,Even Side Median,Summer St,Federal St,0.0486742424242424,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,HIGH 4,0,257,2024-09-12 04:31:41+00
1360,Highgate St,4,Allston/Brighton,08:00,12:00,Even,Cambridge St,Farrington Ave,0.105871212121212,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,HIGHG1,0,559,2024-09-12 04:31:41+00
1361,Highgate St,4,Allston/Brighton,08:00,12:00,Odd,Cambridge St,Farrington Ave,0.105871212121212,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,HIGHG1,0,559,2024-09-12 04:31:41+00
1362,Highland St,10R,Roxbury,08:00,12:00,Even,Cedar St,Centre St,0.527272727272727,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,HIGHL4,1211,3995,2024-09-12 04:31:41+00
1363,Highland St,10R,Roxbury,08:00,12:00,Odd,Cedar St,Centre St,0.527272727272727,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,HIGHL4,1211,3995,2024-09-12 04:31:41+00
1364,Highland Ave,10R,Roxbury,08:00,12:00,Even,Linwood St,Centre St,0.133143939393939,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2016-06-14 16:01:13+00,HIGHL1,0,703,2024-09-12 04:31:41+00
1365,Hillside St,10M,Mission Hill,12:00,16:00,Even,Parker St,Parker Hill Ave,0.584280303030303,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2017-09-25 13:38:17+00,HILLS3,0,3085,2024-09-12 04:31:41+00
1366,Highland Ave,10R,Roxbury,08:00,12:00,Odd,Linwood St,Centre St,0.133143939393939,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2016-06-14 16:00:49+00,HIGHL1,0,703,2024-09-12 04:31:41+00
1367,Hosmer St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Norfolk St,0.216477272727273,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HOSME1,0,1143,2024-09-12 04:31:41+00
1368,Hildreth St,7,South Dorchester,08:00,12:00,Odd,Wildwood St,Dead End,0.0753787878787879,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,HILDR1,0,398,2024-09-12 04:31:41+00
1369,Forest St,10R,Roxbury,08:00,12:00,Even,Mt Pleasant Ave,Mt Pleasant Ave,0.269318181818182,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,FORES2,0,1422,2024-09-12 04:31:41+00
1370,Farragut Rd,5,South Boston,13:00,17:00,Odd,East First St,East Broadway,0.174431818181818,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2017-03-31 19:13:15+00,FARRA1,0,921,2024-09-12 04:31:41+00
1371,Farragut Rd,5,South Boston,13:00,17:00,Even,East First St,East Broadway,0.174431818181818,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2017-03-31 19:13:06+00,FARRA1,0,921,2024-09-12 04:31:41+00
1372,Duxbury Rd,7,South Dorchester,12:00,16:00,Odd,River St,Dead End,0.0875,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,DUXBU1,0,462,2024-09-12 04:31:41+00
1373,Dwight St,1S,South End,08:00,12:00,Even,Shawmut Ave,Tremont St,0.146780303030303,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,2012-02-14 13:36:32+00,DWIGH1,0,775,2024-09-12 04:31:41+00
1374,Fisher Ave,10M,Mission Hill,12:00,16:00,Odd,Parker St,Parker Hill Ave,0.593181818181818,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2014-10-20 14:43:53+00,FISHE1,0,3132,2024-09-12 04:31:41+00
1375,Hoyt St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Dead End,0.0609848484848485,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HOYT 1,0,322,2024-09-12 04:31:41+00
1376,Hoyt St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Dead End,0.0609848484848485,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HOYT 1,0,322,2024-09-12 04:31:41+00
1377,Lindall St,2,Jamaica Plain,08:00,12:00,Even,Cummins Hwy,Murray Hill Rd,0.107575757575758,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LINDA2,0,568,2024-09-12 04:31:41+00
1378,Hubbardston Rd,3,North Dorchester,12:00,16:00,Even,Savin Hill Ave,Dead End,0.0767045454545455,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2013-06-12 19:04:34+00,HUBBA2,0,405,2024-09-12 04:31:41+00
1379,Hosmer St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Norfolk St,0.216477272727273,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,HOSME1,0,1143,2024-09-12 04:31:41+00
1380,Hubbardston Rd,3,North Dorchester,12:00,16:00,Odd,Savin Hill Ave,Dead End,0.0767045454545455,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2013-06-12 19:04:26+00,HUBBA2,0,405,2024-09-12 04:31:41+00
1381,Ledgebrook Rd,7,South Dorchester,12:00,16:00,Even,River St,Meadowbank Ave,0.108333333333333,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,LEDGE2,0,572,2024-09-12 04:31:41+00
1382,Laurel St,10R,Roxbury,12:00,16:00,Odd,Catawba St,Humboldt Ave,0.065530303030303,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,LAURE2,237,583,2024-09-12 04:31:41+00
1383,Lindsey St,3,North Dorchester,12:00,16:00,Even,Waldeck St,Greenbrier St,0.234469696969697,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,LINDS1,0,1238,2024-09-12 04:31:41+00
1384,Sherman St,10R,Roxbury,12:00,16:00,Even,Rockland St,Dale St,0.0873106060606061,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,SHERM1,0,461,2024-09-12 04:31:41+00
