main_id,st_name,dist,dist_name,start_time,end_time,side,from,to,miles,section,one_way,week_1,week_2,week_3,week_4,week_5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,every_day,year_round,north_end_pilot,timestamp,parent,losta,hista,_ingest_datetime,normalized_st_name,one_way_bool,week_1_bool,week_2_bool,week_3_bool,week_4_bool,week_5_bool,sunday_bool,monday_bool,tuesday_bool,wednesday_bool,thursday_bool,friday_bool,saturday_bool,every_day_bool,year_round_bool,north_end_pilot_bool,suburb
2760,West Seventh St,5,South Boston,13:00,17:00,even,D St,Dorchester St,0.284280303030303,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2017-03-24 17:25:41+00,WEST 26,1169.0,2670.0,2024-09-12 04:31:41+00,west seventh st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,South Boston
2761,West Seventh St,5,South Boston,13:00,17:00,odd,D St,Dorchester St,0.284280303030303,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2017-03-24 17:25:32+00,WEST 26,1169.0,2670.0,2024-09-12 04:31:41+00,west seventh st,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,South Boston
2762,West Sixth St,5,South Boston,09:00,13:00,even,D St,Dorchester St,0.299621212121212,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2017-03-24 17:25:12+00,WEST 27,0.0,1582.0,2024-09-12 04:31:41+00,west sixth st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,South Boston
2763,West Sixth St,5,South Boston,09:00,13:00,odd,D St,Dorchester St,0.299621212121212,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2017-03-24 17:25:06+00,WEST 27,0.0,1582.0,2024-09-12 04:31:41+00,west sixth st,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,South Boston
2764,West Springfield St,1S,South End,08:00,12:00,even,Tremont St,Columbus Ave,0.12405303030303,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,WEST 29,1329.0,1984.0,2024-09-12 04:31:41+00,west springfield st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,South End
2765,West Springfield St,1S,South End,08:00,12:00,odd,Tremont St,Columbus Ave,0.12405303030303,,f,t,f,t,f,t,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,WEST 29,1329.0,1984.0,2024-09-12 04:31:41+00,west springfield st,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,South End
2766,West Springfield St,1S,South End,08:00,12:00,even,Washington St,Tremont St,0.251704545454545,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,2012-02-14 13:36:32+00,WEST 29,0.0,1329.0,2024-09-12 04:31:41+00,west springfield st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,South End
2767,West Springfield St,1S,South End,08:00,12:00,odd,Washington St,Tremont St,0.251704545454545,,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,t,2020-08-20 12:19:23+00,WEST 29,0.0,1329.0,2024-09-12 04:31:41+00,west springfield st,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,South End
2769,West Brookline St,1S,South End,08:00,12:00,odd,Washington St,San Juan St,0.133333333333333,,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,t,2020-08-20 12:14:22+00,WEST 3,0.0,704.0,2024-09-12 04:31:41+00,west brookline st,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,South End
2770,West St,1T,Chinatown,00:01,07:00,none,Washington St,Tremont St,0.101325757575758,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,WEST 32,0.0,535.0,2024-09-12 04:31:41+00,west st,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Chinatown
2771,West Third St,5,South Boston,09:00,13:00,even,B St,Dorchester St,0.569318181818182,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2017-03-24 17:23:14+00,WEST 33,856.0,3862.0,2024-09-12 04:31:41+00,west third st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,South Boston
2772,West Third St,5,South Boston,09:00,13:00,odd,B St,Dorchester St,0.569318181818182,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2017-03-24 17:23:02+00,WEST 33,856.0,3862.0,2024-09-12 04:31:41+00,west third st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,South Boston
2773,West Tremlett St,7,Dorchester,12:00,16:00,even,Washington St,Whitfield St,0.176325757575758,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,WEST 34,0.0,931.0,2024-09-12 04:31:41+00,west tremlett st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
2774,West Tremlett St,7,Dorchester,12:00,16:00,odd,Washington St,Whitfield St,0.176325757575758,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,WEST 34,0.0,931.0,2024-09-12 04:31:41+00,west tremlett st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
2775,West Walnut Park,10R,Roxbury,08:00,12:00,even,Washington St,Amory St,0.23844696969697,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,WEST 35,0.0,1259.0,2024-09-12 04:31:41+00,west walnut park,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Roxbury
2776,West Walnut Park,10R,Roxbury,08:00,12:00,odd,Washington St,Amory St,0.23844696969697,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,WEST 35,0.0,1259.0,2024-09-12 04:31:41+00,west walnut park,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Roxbury
2777,West Canton St,1S,South End,12:00,16:00,odd,Warren Av,Columbus Ave,0.0710227272727273,,f,t,f,t,f,t,f,f,f,t,f,f,f,f,f,t,2022-06-09 17:08:40+00,WEST 4,668.0,1043.0,2024-09-12 04:31:41+00,west canton st,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,South End
2778,West Canton St,1S,South End,12:00,16:00,even,Warren Av,Columbus Ave,0.0710227272727273,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,t,2022-06-09 17:08:54+00,WEST 4,668.0,1043.0,2024-09-12 04:31:41+00,west canton st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,South End
2781,Carlisle St,10R,Roxbury,08:00,12:00,even,Warren St,Dead End,0.0797348484848485,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CARLI1,0.0,421.0,2024-09-12 04:31:41+00,carlisle st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Roxbury
2782,Carlisle St,10R,Roxbury,08:00,12:00,odd,Warren St,Dead End,0.0797348484848485,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CARLI1,0.0,421.0,2024-09-12 04:31:41+00,carlisle st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Roxbury
2783,West Cedar St,1H,Beacon Hill,08:00,12:00,odd,Phillips St,Cambridge St,0.0545454545454545,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,WEST 5,1169.0,1457.0,2024-09-12 04:31:41+00,west cedar st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Beacon Hill
2785,West Concord St,1S,South End,08:00,12:00,even,Shawmut Ave,Tremont St,0.165340909090909,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,2012-02-14 13:36:32+00,WEST 6,396.0,1269.0,2024-09-12 04:31:41+00,west concord st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,South End
2786,West Concord St,1S,South End,08:00,12:00,odd,Shawmut Ave,Tremont St,0.165340909090909,,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,t,2020-08-20 12:18:50+00,WEST 6,396.0,1269.0,2024-09-12 04:31:41+00,west concord st,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,South End
2790,West Dedham St,1S,South End,08:00,12:00,odd,Washington St,Tremont St,0.215909090909091,,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,t,2020-08-20 12:13:31+00,WEST 8,0.0,1140.0,2024-09-12 04:31:41+00,west dedham st,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,South End
2791,West Dedham St,1S,South End,08:00,12:00,even,Washington St,Tremont St,0.215909090909091,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,2012-02-14 13:36:32+00,WEST 8,0.0,1140.0,2024-09-12 04:31:41+00,west dedham st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,South End
2792,West Fifth St,5,South Boston,09:00,13:00,odd,D St,Dorchester St,0.313257575757576,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2017-03-24 17:24:41+00,WEST 9,0.0,1654.0,2024-09-12 04:31:41+00,west fifth st,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,South Boston
2793,West Fifth St,5,South Boston,09:00,13:00,even,D St,Dorchester St,0.313257575757576,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2017-03-24 17:24:33+00,WEST 9,0.0,1654.0,2024-09-12 04:31:41+00,west fifth st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,South Boston
2794,Westerly St,2,Jamaica Plain,12:00,16:00,even,Centre St,Sunnyside St,0.078030303030303,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2016-06-13 14:15:46+00,WESTE1,0.0,412.0,2024-09-12 04:31:41+00,westerly st,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,Jamaica Plain
2795,Westerly St,2,Jamaica Plain,12:00,16:00,odd,Centre St,Sunnyside St,0.078030303030303,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2016-06-13 14:15:41+00,WESTE1,0.0,412.0,2024-09-12 04:31:41+00,westerly st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Jamaica Plain
2796,Westland Ave,10F,Fenway/Kenmore,12:00,16:00,odd,Massachusetts Ave,Hemenway St,0.216856060606061,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,WESTL1,0.0,1145.0,2024-09-12 04:31:41+00,westland ave,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Fenway/Kenmore
2797,Westland Ave,10F,Fenway/Kenmore,12:00,16:00,even,Massachusetts Ave,Hemenway St,0.216856060606061,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,WESTL1,0.0,1145.0,2024-09-12 04:31:41+00,westland ave,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Fenway/Kenmore
2798,Westminster St,10R,Roxbury,08:00,12:00,odd,Hammond St,Greenwich St,0.0272727272727273,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,WESTM4,0.0,144.0,2024-09-12 04:31:41+00,westminster st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Roxbury
2799,Westminster St,10R,Roxbury,08:00,12:00,even,Hammond St,Greenwich St,0.0272727272727273,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,WESTM4,0.0,144.0,2024-09-12 04:31:41+00,westminster st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Roxbury
2800,Westmore Rd,7,Dorchester,08:00,12:00,even,Deering Rd,Hazleton St,0.251325757575758,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,WESTM5,0.0,1327.0,2024-09-12 04:31:41+00,westmore rd,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,Dorchester
2801,Westmore Rd,7,Dorchester,08:00,12:00,odd,Deering Rd,Hazleton St,0.251325757575758,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,WESTM5,0.0,1327.0,2024-09-12 04:31:41+00,westmore rd,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Dorchester
2802,Westview St,7,Dorchester,08:00,12:00,odd,Stratton St,Blue Hill Ave,0.324621212121212,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,WESTV1,0.0,1714.0,2024-09-12 04:31:41+00,westview st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Dorchester
2803,Westview St,7,Dorchester,08:00,12:00,even,Stratton St,Blue Hill Ave,0.324621212121212,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,WESTV1,0.0,1714.0,2024-09-12 04:31:41+00,westview st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Dorchester
2804,Westville St,3,Dorchester,08:00,12:00,odd,Geneva Ave,Draper St,0.211363636363636,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,WESTV2,1379.0,2495.0,2024-09-12 04:31:41+00,westville st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
2805,Westville St,3,Dorchester,08:00,12:00,even,Geneva Ave,Draper St,0.211363636363636,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,WESTV2,1379.0,2495.0,2024-09-12 04:31:41+00,westville st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
2806,Wheatland Ave,7,Dorchester,12:00,16:00,even,Washington St,Norwell St,0.29905303030303,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,WHEAT1,0.0,1579.0,2024-09-12 04:31:41+00,wheatland ave,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
2807,Wheatland Ave,7,Dorchester,12:00,16:00,odd,Washington St,Norwell St,0.29905303030303,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,WHEAT1,0.0,1579.0,2024-09-12 04:31:41+00,wheatland ave,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
2808,White St,9,East Boston,08:00,12:00,odd,Border St,Brooks St,0.210037878787879,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,WHITE1,0.0,1109.0,2024-09-12 04:31:41+00,white st,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,East Boston
2809,White St,9,East Boston,08:00,12:00,even,Border St,Brooks St,0.210037878787879,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,WHITE1,0.0,1109.0,2024-09-12 04:31:41+00,white st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,East Boston
2812,Whitfield St,7,Dorchester,08:00,12:00,even,Norfolk St,Talbot Ave,0.116856060606061,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2018-09-24 15:35:18+00,WHITF2,0.0,617.0,2024-09-12 04:31:41+00,whitfield st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Dorchester
2813,Whitfield St,7,Dorchester,08:00,12:00,odd,Norfolk St,Talbot Ave,0.116856060606061,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2018-09-24 15:35:12+00,WHITF2,0.0,617.0,2024-09-12 04:31:41+00,whitfield st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Dorchester
2814,Whitfield St,7,Dorchester,12:00,16:00,even,Talbot Ave,Park St,0.290151515151515,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2018-09-24 15:35:01+00,WHITF2,617.0,2149.0,2024-09-12 04:31:41+00,whitfield st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
2815,Whitfield St,7,Dorchester,12:00,16:00,odd,Talbot Ave,Park St,0.290151515151515,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2018-09-24 15:34:53+00,WHITF2,617.0,2149.0,2024-09-12 04:31:41+00,whitfield st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
2816,Whiting St,10R,Roxbury,08:00,12:00,even,Warren St,Winthrop St,0.203409090909091,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,WHITI1,0.0,1074.0,2024-09-12 04:31:41+00,whiting st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Roxbury
2817,Whiting St,10R,Roxbury,08:00,12:00,odd,Warren St,Winthrop St,0.203409090909091,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,WHITI1,0.0,1074.0,2024-09-12 04:31:41+00,whiting st,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,Roxbury
2818,Whitman St,7,Dorchester,08:00,12:00,odd,Norfolk St,Dead End,0.154166666666667,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,WHITM1,0.0,814.0,2024-09-12 04:31:41+00,whitman st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
2819,Whitman St,7,Dorchester,08:00,12:00,even,Norfolk St,Dead End,0.154166666666667,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,WHITM1,0.0,814.0,2024-09-12 04:31:41+00,whitman st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
2820,Whittier St,10R,Roxbury,08:00,12:00,even,Cabot St,Tremont St,0.130113636363636,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,WHITT4,0.0,687.0,2024-09-12 04:31:41+00,whittier st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Roxbury
2821,Whittier St,10R,Roxbury,08:00,12:00,odd,Cabot St,Tremont St,0.130113636363636,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,WHITT4,0.0,687.0,2024-09-12 04:31:41+00,whittier st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Roxbury
2822,Wichita Ter,7,Dorchester,12:00,16:00,odd,River St,Dead End,0.0511363636363636,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,WICHI1,0.0,270.0,2024-09-12 04:31:41+00,wichita ter,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
2823,Wichita Ter,7,Dorchester,12:00,16:00,even,River St,Dead End,0.0511363636363636,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,WICHI1,0.0,270.0,2024-09-12 04:31:41+00,wichita ter,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
2824,Wiggin St,1N,North End,08:00,12:00,odd,North Bennet St,Tileston St,0.0225378787878788,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,t,2019-07-01 14:44:58+00,WIGGI1,0.0,119.0,2024-09-12 04:31:41+00,wiggin st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,North End
2825,Wiggin St,1N,North End,08:00,12:00,even,North Bennet St,Tileston St,0.0225378787878788,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,t,2019-07-01 15:48:15+00,WIGGI1,0.0,119.0,2024-09-12 04:31:41+00,wiggin st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,North End
2826,Wigglesworth St,10M,Mission Hill,08:00,12:00,even,Tremont St,Huntington Ave,0.113068181818182,,f,f,t,t,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,WIGGL1,0.0,597.0,2024-09-12 04:31:41+00,wigglesworth st,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,Mission Hill
2827,Wigglesworth St,10M,Mission Hill,08:00,12:00,odd,Tremont St,Huntington Ave,0.113068181818182,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,WIGGL1,0.0,597.0,2024-09-12 04:31:41+00,wigglesworth st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Mission Hill
2828,Wilcock St,7,Dorchester,12:00,16:00,even,Blue Hill Ave,Morton St,0.153977272727273,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,WILCO1,0.0,813.0,2024-09-12 04:31:41+00,wilcock st,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,Dorchester
2829,Wilcock St,7,Dorchester,12:00,16:00,odd,Blue Hill Ave,Morton St,0.153977272727273,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,WILCO1,0.0,813.0,2024-09-12 04:31:41+00,wilcock st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Dorchester
2830,Wildwood St,7,Dorchester,08:00,12:00,even,Middleton St,Morton St,0.130492424242424,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,WILDW1,83.0,772.0,2024-09-12 04:31:41+00,wildwood st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
2831,Wildwood St,7,Dorchester,08:00,12:00,odd,Middleton St,Morton St,0.130492424242424,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,WILDW1,83.0,772.0,2024-09-12 04:31:41+00,wildwood st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
2832,Wildwood St,7,Dorchester,12:00,16:00,even,Morton St,Woolson St,0.103219696969697,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,WILDW1,772.0,1317.0,2024-09-12 04:31:41+00,wildwood st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
2833,Wildwood St,7,Dorchester,12:00,16:00,odd,Morton St,Woolson St,0.103219696969697,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,WILDW1,772.0,1317.0,2024-09-12 04:31:41+00,wildwood st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
2834,Wilkinson Park,3,Dorchester,08:00,12:00,even,East St,Dead End,0.0471590909090909,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,WILKI1,0.0,249.0,2024-09-12 04:31:41+00,wilkinson park,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
2835,Wilkinson Park,3,Dorchester,08:00,12:00,odd,East St,Dead End,0.0471590909090909,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,WILKI1,0.0,249.0,2024-09-12 04:31:41+00,wilkinson park,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
2836,Willow St,1H,Beacon Hill,08:00,12:00,even,Chestnut St,Mt Vernon St,0.0462121212121212,,f,t,f,t,f,t,f,f,f,f,f,t,f,f,f,t,2015-10-19 17:18:35+00,WILLO5,0.0,244.0,2024-09-12 04:31:41+00,willow st,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,Beacon Hill
2837,Willowwood St,7,Dorchester,08:00,12:00,odd,Woodrow Ave,Ballou Ave,0.242992424242424,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,WILLO7,0.0,1283.0,2024-09-12 04:31:41+00,willowwood st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
2838,Willowwood St,7,Dorchester,08:00,12:00,even,Woodrow Ave,Ballou Ave,0.242992424242424,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,WILLO7,0.0,1283.0,2024-09-12 04:31:41+00,willowwood st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
2839,William E Mullins Way,1S,South End,00:01,07:00,none,Harrison Ave,Washington St,0.065719696969697,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,2012-02-29 15:06:53+00,WILLI1,0.0,347.0,2024-09-12 04:31:41+00,william e mullins way,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,South End
2842,William J Day Blvd,99,Dorchester,08:00,12:00,to castle island,O Street,Shore Rd,1.80890151515152,,f,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,2013-03-28 15:38:15+00,WILLI2,0.0,9551.0,2024-09-12 04:31:41+00,william j day blvd,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
2843,William J Day Blvd,99,Dorchester,08:00,12:00,to columbia rd,Shore Rd,I Street,1.80890151515152,,f,t,f,f,f,f,f,f,f,f,f,t,f,f,f,f,2013-03-28 15:38:37+00,WILLI2,0.0,9551.0,2024-09-12 04:31:41+00,william j day blvd,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Dorchester
2844,Williams St,10R,Roxbury,08:00,12:00,even,Washington St,Shawmut Ave,0.106439393939394,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,WILLI5,0.0,562.0,2024-09-12 04:31:41+00,williams st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Roxbury
2845,Williams St,10R,Roxbury,08:00,12:00,odd,Washington St,Shawmut Ave,0.106439393939394,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,WILLI5,0.0,562.0,2024-09-12 04:31:41+00,williams st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Roxbury
2846,Willis St,3,Dorchester,12:00,16:00,even,Pleasant St,Sumner St,0.141098484848485,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,WILLI6,0.0,745.0,2024-09-12 04:31:41+00,willis st,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Dorchester
2847,Willis St,3,Dorchester,12:00,16:00,odd,Pleasant St,Sumner St,0.141098484848485,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,WILLI6,0.0,745.0,2024-09-12 04:31:41+00,willis st,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Dorchester
2848,Wilmore St,7,Dorchester,12:00,16:00,even,Blue Hill Ave,Norfolk St,0.112121212121212,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,WILMO1,0.0,592.0,2024-09-12 04:31:41+00,wilmore st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
2849,Wilmore St,7,Dorchester,12:00,16:00,odd,Blue Hill Ave,Norfolk St,0.112121212121212,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,WILMO1,0.0,592.0,2024-09-12 04:31:41+00,wilmore st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
2850,Wilrose St,3,Dorchester,12:00,16:00,odd,Westwood St,Puritan Ave,0.0873106060606061,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:44:45+00,WILRO1,105.0,566.0,2024-09-12 04:31:41+00,wilrose st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
